"ID","NAME","PARENT_ID","URL","PICTUR_URL","STATUS","UUID","CODING","REMARK","CHILDROOT_EXIST","TREE_PATH","NUM","PROVINCE_CODE","RESOURCE_POOL_CODE","REDIRECT_PATH","IS_SHOW","ALIAS","COMPONENT"
"7543841723115862247","产品漏洞统计","1862486631453622288","/safeLeak/VulnViewManage/7543841723115862247","solidIcon iconSecurity_threats","1",,"7543841723115862247",,"1",,"10",,,,"1","abcdefg113","RouteView"
"7543841723115862248","产品漏洞危害等级统计","1862486631453622288","/safeLeak/VulnViewManage/7543841723115862248","solidIcon iconSecurity_threats","1",,"7543841723115862248",,"1",,"10",,,,"1","abcdefg114","RouteView"
"7543841723115862249","产品漏洞CVSS统计","1862486631453622288","/safeLeak/VulnViewManage/7543841723115862249","solidIcon iconSecurity_threats","1",,"7543841723115862249",,"1",,"10",,,,"1","abcdefg115","RouteView"
"7543841723115862250","产品漏洞基线统计","1862486631453622288","/safeLeak/VulnViewManage/7543841723115862250","solidIcon iconSecurity_threats","1",,"7543841723115862250",,"1",,"10",,,,"1","abcdefg116","RouteView"
"7543841723115862251","漏洞关联分析任务","1862486631453622289","/safeLeak/VulnTaskManage/7543841723115862251","solidIcon iconSecurity_threats","1",,"7543841723115862251",,"1",,"10",,,,"1","abcdefg117","RouteView"
"7543841723115862252","产品漏洞CPE管理","1862486631453622289","/safeLeak/VulnManage/7543841723115862252","solidIcon iconSecurity_threats","1",,"7543841723115862252",,"1",,"10",,,,"1","abcdefg118","RouteView"
"7543841723115862253","产品漏洞CPE组件厂商管理","1862486631453622289","/safeLeak/VulnManage/7543841723115862253","solidIcon iconSecurity_threats","1",,"7543841723115862253",,"1",,"10",,,,"1","abcdefg119","RouteView"
"7543841723115862254","产品漏洞CPE组件名称管理","1862486631453622289","/safeLeak/VulnManage/7543841723115862254","solidIcon iconSecurity_threats","1",,"7543841723115862254",,"1",,"10",,,,"1","abcdefg120","RouteView"
"7543841723115862255","产品漏洞CPE组件版本管理","1862486631453622289","/safeLeak/VulnManage/7543841723115862255","solidIcon iconSecurity_threats","1",,"7543841723115862255",,"1",,"10",,,,"1","abcdefg121","RouteView"
"7543841723115862256","漏洞关联分析任务统计","1862486631453622289","/safeLeak/VulnViewManage/7543841723115862256","solidIcon iconSecurity_threats","1",,"7543841723115862256",,"1",,"10",,,,"1","abcdefg122","RouteView"
"7543841723115862257","产品漏洞CPE数量统计","1862486631453622289","/safeLeak/VulnViewManage/7543841723115862257","solidIcon iconSecurity_threats","1",,"7543841723115862257",,"1",,"10",,,,"1","abcdefg123","RouteView"
"7543841723115862258","产品漏洞CPE组件厂商统计","1862486631453622289","/safeLeak/VulnViewManage/7543841723115862258","solidIcon iconSecurity_threats","1",,"7543841723115862258",,"1",,"10",,,,"1","abcdefg124","RouteView"
"7543841723115862259","产品漏洞CPE组件名称统计","1862486631453622289","/safeLeak/VulnViewManage/7543841723115862259","solidIcon iconSecurity_threats","1",,"7543841723115862259",,"1",,"10",,,,"1","abcdefg125","RouteView"
"7543841723115862260","产品漏洞CPE组件版本统计","1862486631453622289","/safeLeak/VulnViewManage/7543841723115862260","solidIcon iconSecurity_threats","1",,"7543841723115862260",,"1",,"10",,,,"1","abcdefg126","RouteView"
"7543841723115862261","系统数据接收管理","1862486631453622290","/safeLeak/VulnTaskManage/7543841723115862261","solidIcon iconSecurity_threats","1",,"7543841723115862261",,"1",,"10",,,,"1","abcdefg127","RouteView"
"7543841723115862262","系统任务调度管理","1862486631453622290","/safeLeak/VulnTaskManage/7543841723115862262","solidIcon iconSecurity_threats","1",,"7543841723115862262",,"1",,"10",,,,"1","abcdefg128","RouteView"
"7543841723115862263","绿盟验证漏洞任务请求管理","1862486631453622290","/safeLeak/VulnManage/7543841723115862263","solidIcon iconSecurity_threats","1",,"7543841723115862263",,"1",,"10",,,,"1","abcdefg129","RouteView"
"7543841723115862264","绿盟验证漏洞任务结果获取管理","1862486631453622290","/safeLeak/VulnManage/7543841723115862264","solidIcon iconSecurity_threats","1",,"7543841723115862264",,"1",,"10",,,,"1","abcdefg130","RouteView"
"7543841723115862265","安恒验证漏洞任务请求管理","1862486631453622290","/safeLeak/VulnManage/7543841723115862265","solidIcon iconSecurity_threats","1",,"7543841723115862265",,"1",,"10",,,,"1","abcdefg131","RouteView"
"7543841723115862266","安恒验证漏洞任务结果获取管理","1862486631453622290","/safeLeak/VulnManage/7543841723115862266","solidIcon iconSecurity_threats","1",,"7543841723115862266",,"1",,"10",,,,"1","abcdefg132","RouteView"
"7543841723115862267","启明验证漏洞任务请求管理","1862486631453622290","/safeLeak/VulnManage/7543841723115862267","solidIcon iconSecurity_threats","1",,"7543841723115862267",,"1",,"10",,,,"1","abcdefg133","RouteView"
"7543841723115862268","启明验证漏洞任务结果获取管理","1862486631453622290","/safeLeak/VulnManage/7543841723115862268","solidIcon iconSecurity_threats","1",,"7543841723115862268",,"1",,"10",,,,"1","abcdefg134","RouteView"
"7543841723115862269","天融信验证漏洞任务请求管理","1862486631453622290","/safeLeak/VulnManage/7543841723115862269","solidIcon iconSecurity_threats","1",,"7543841723115862269",,"1",,"10",,,,"1","abcdefg135","RouteView"
"7543841723115862270","天融信验证漏洞任务结果获取管理","1862486631453622290","/safeLeak/VulnManage/7543841723115862270","solidIcon iconSecurity_threats","1",,"7543841723115862270",,"1",,"10",,,,"1","abcdefg136","RouteView"
"7543841723115862271","漏洞分类定级管理","1862486631453622291","/safeLeak/VulnManage/7543841723115862271","solidIcon iconSecurity_threats","1",,"7543841723115862271",,"1",,"10",,,,"1","abcdefg137","RouteView"
"7543841723115862272","任务调度管理","1862486631453622292","/safeLeak/VulnTaskManage/7543841723115862272","solidIcon iconSecurity_threats","1",,"7543841723115862272",,"1",,"10",,,,"1","abcdefg138","RouteView"
"7543841723115862273","软件信息管理","1862486631453622293","/safeLeak/VulnManage/7543841723115862273","solidIcon iconSecurity_threats","1",,"7543841723115862273",,"1",,"10",,,"","1","abcdefg139","RouteView"
"7543841723115862274","资产上报策略","1862486631453622294","/safeLeak/VulnManage/7543841723115862274","solidIcon iconSecurity_threats","1",,"7543841723115862274",,"1",,"10",,,,"1","abcdefg140","RouteView"
"7543841723115862276","资产一致性管理","0201","/other/ManageMenu/7543841723115862276","solidIcon iconSecurity_threats","1",,"7543841723115862276",,"1",,"10",,,"","1","abcdefg142","RouteView"
"7543841723115862277","系统配置管理","1460501532667359234","/other/ManageMenu/7543841723115862277","solidIcon iconSecurity_threats","1",,"7543841723115862277",,"1",,"10",,,,"1","abcdefg143","RouteView"
"7543841723115862278","任务超时预警","1687381763082153985","/other/ManageMenu/7543841723115862278","solidIcon iconSecurity_threats","1",,"7543841723115862278",,"1",,"10",,,,"1","abcdefg144","RouteView"
"7543841723115862279","通用设备枚举库管理","1539508753722441729","/other/ManageMenu/7543841723115862279","solidIcon iconSecurity_threats","1",,"7543841723115862279",,"1",,"10",,,,"1","abcdefg145","RouteView"
"7543841723115862280","重大漏洞专项管理","1862486631453622290","/other/ManageMenu/7543841723115862280","solidIcon iconSecurity_threats","1",,"7543841723115862280",,"1",,"10",,,,"1","abcdefg146","RouteView"
"7543841723115862281","漏洞报告管理","1539508753722441729","/other/ManageMenu/7543841723115862281","solidIcon iconSecurity_threats","1",,"7543841723115862281",,"1",,"10",,,,"1","abcdefg147","RouteView"
"7543841723115862303","运营提醒策略登记管理","1460501532667359234","/other/ManageMenu/7543841723115862303","solidIcon iconSecurity_threats","1",,"7543841723115862303",,"1",,"10",,,,"1","7543841723115862303","RouteView"
"7543841723115862304","靶标资产弱口令核查管理","1460441510772027394",,"solidIcon iconSecurity_threats","1",,"7543841723115862304",,"1",,"10",,,,"1","7543841723115862304","RouteView"
"7543841723115862305","靶标弱口令策略管理","7543841723115862304","/other/ManageMenu/7543841723115862305","solidIcon iconSecurity_threats","1",,"7543841723115862305",,"1",,"10",,,,"1","7543841723115862305","RouteView"
"7543841723115862306","靶标弱口令扫描结果管理","7543841723115862304","/other/ManageMenu/7543841723115862306","solidIcon iconSecurity_threats","1",,"7543841723115862306",,"1",,"10",,,,"1","7543841723115862306","RouteView"
"7543841723115862307","靶标弱口令风险处置与确认","7543841723115862304","/other/ManageMenu/7543841723115862307","solidIcon iconSecurity_threats","1",,"7543841723115862307",,"1",,"10",,,,"1","7543841723115862307","RouteView"
"7543841723115862308","漏洞补丁自动下载管理","1539508753722441729","/other/ManageMenu/7543841723115862308","solidIcon iconSecurity_threats","1",,"7543841723115862308",,"1",,"10",,,,"1","7543841723115862308","RouteView"
"7543841723115862309","差异化资产指纹同步管理","0201","/other/ManageMenu/7543841723115862309","solidIcon iconSecurity_threats","1",,"7543851723115862309",,"1",,"10",,,,"1","7543851723115862309","RouteView"
"7543841723115862312","VEX文档解析管理","7452639225960225443","/other/ManageMenu/7543841723115862312","solidIcon iconSecurity_threats","1",,"7543841723115862312",,"1",,"3",,,,"1","7543841723115862312","RouteView"
"7543841723115862401","主机资产","2041690902818627586","/other/ManageMenu/7543841723115862401","solidIcon iconSecurity_threats","1",,"7543841723115862401",,"1",,"2",,,,"1","abcdefg401","RouteView"
"7543841723115862402","web资产","2041690902818627586","/other/ManageMenu/7543841723115862402","solidIcon iconSecurity_threats","1",,"7543841723115862402",,"1",,"3",,,,"1","abcdefg402","RouteView"
"7543841723115862403","漏洞知识库条目","2041690902818627586","/other/ManageMenu/7543841723115862403","solidIcon iconSecurity_threats","1",,"7543841723115862403",,"1",,"4",,,,"1","abcdefg403","RouteView"
"7543841723115862404","脆弱账号列表","2041690902818627586","/other/ManageMenu/7543841723115862404","solidIcon iconSecurity_threats","1",,"7543841723115862404",,"1",,"5",,,,"1","abcdefg404","RouteView"
"7543851723115862302","漏洞运营任务提醒策略","1460501758455132161","/other/ManageMenu/7543851723115862302","solidIcon iconSecurity_threats","1",,"7543851723115862302",,"1",,"10",,,,"1","7543851723115862302","RouteView"
"8","统计报表","0","/statisticalreport","solidIcon icontongji","0","","1008","","1","","13",,,"/leak/loophole/informationLoopholes","1","statisticalReport","RouteView"
"9","基础信息","0","/basic","solidIcon iconbasics","1","","1009","","1","","12",,,"/basic/basicManage","1","basicInfo","RouteView"
"dev-open-platform","开放平台","0","/openPlatform","wireframeicon icon-api","1",,,,"1",,"900",,,"/openPlatform/overview","1","openPlatform","RouteView"
"dev-open-platform-api-catalog","接口目录","dev-open-platform","/openPlatform/api-catalog","wireframeicon icon-api","1",,,,"0",,"11",,,,"1","openPlatformApiCatalog","RouteView"
"dev-open-platform-developer-doc","开发指南","dev-open-platform","/openPlatform/developer-doc","wireframeicon icon-query-knowledge","1",,,,"0",,"12",,,,"1","openPlatformDeveloperDoc","RouteView"
"dev-open-platform-invocation","流量治理","dev-open-platform","/openPlatform/invocation","wireframeicon icon-chartBarUpward","1",,,,"0",,"3",,,,"1","openPlatformInvocation","RouteView"
"dev-open-platform-mock-e2e","接入测试","dev-open-platform","/openPlatform/mock-e2e","wireframeicon icon-authTest","1",,,,"0",,"8",,,,"1","openPlatformMockE2e","RouteView"
"dev-open-platform-open-task-list","风险排查","dev-open-platform","/openPlatform/open-task/list","wireframeicon icon-Scan","1",,,,"0",,"6",,,,"1","openPlatformOpenTaskList","RouteView"
"dev-open-platform-operation-cases","运营案件","dev-open-platform","/openPlatform/operation-cases","wireframeicon icon-bug","1",,,,"0",,"5",,,,"1","openPlatformOperationCases","RouteView"
"dev-open-platform-overview","控制台","dev-open-platform","/openPlatform/overview","wireframeicon icon-dashboard","1",,,,"0",,"1",,,,"1","openPlatformOverview","RouteView"
"dev-open-platform-partner","合作伙伴","dev-open-platform","/openPlatform/partner","wireframeicon icon-users","1",,,,"0",,"2",,,,"1","openPlatformPartner","RouteView"
"dev-open-platform-quota","流控策略","dev-open-platform","/openPlatform/quota","wireframeicon icon-rule","1",,,,"0",,"10",,,,"1","openPlatformQuota","RouteView"
"dev-open-platform-verify-fix-jobs","修复核验","dev-open-platform","/openPlatform/verify-fix-jobs","wireframeicon icon-verify","1",,,,"0",,"7",,,,"1","openPlatformVerifyFixJobList","RouteView"
"dev-open-platform-verify-fix-ops","处置测试","dev-open-platform","/openPlatform/verify-fix-ops","wireframeicon icon-testing","1",,,,"0",,"9",,,,"1","openPlatformVerifyFixOps","RouteView"
"dev-open-platform-webhook-log","推送记录","dev-open-platform","/openPlatform/webhook-log","wireframeicon icon-push","1",,,,"0",,"4",,,,"1","openPlatformWebhookLog","RouteView"
